X,Y,X,Y,OBJECTID,Status,Score,Match_type,Match_addr,state,fdid,inc_date,inc_no,exp_no,dept_sta,version,inc_type,add_wild,aid,alarm,arrival,inc_cont,lu_clear,shift,alarms,district,act_tak1,act_tak2,act_tak3,app_mod,sup_app,ems_app,oth_app,sup_per,ems_per,oth_per,resou_aid,prop_loss,cont_loss,prop_val,cont_val,ff_death,oth_death,ff_inj,oth_inj,det_alert,haz_rel,mixed_use,prop_use,num_unit,not_res,bldg_invol,acres_burn,less_1acre,on_site_m1,on_site_m2,on_site_m3,mat_stor1,mat_stor2,mat_stor3,area_orig,heat_sourc,first_ign,conf_orig,type_mat,cause_ign,fact_ign_1,fact_ign_2,hum_fac_1,hum_fac_2,hum_fac_3,hum_fac_4,hum_fac_5,hum_fac_6,hum_fac_7,hum_fac_8,age,sex,equip_inv,mob_invol,sup_fac_1,sup_fac_2,sup_fac_3,mob_type,mob_make,mob_model,mob_year,mob_lic_pl,mob_state,mob_vin_no,eq_brand,eq_model,eq_ser_no,eq_year,eq_power,eq_port,struc_type,struc_stat,bldg_above,bldg_below,bldg_lgth,bldg_width,tot_sq_ft,fire_orig,fire_sprd,st_dam_min,st_dam_sig,st_dam_hvy,st_dam_xtr,flame_sprd,item_sprd,mat_sprd,detector,det_type,det_power,det_operat,det_effect,det_fail,aes_pres,aes_type,aes_oper,no_spr_op,aes_fail,census,loc_type,num_mile,street_pre,streetname,streettype,streetsuf,apt_no,city_1,state_id,zip,x_street,responseti,Street_ADR,Flag,AddNumFrom,AddNumTo,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
-77.04943589,38.85380844,-77.04943589,38.85380844,150,M,100,A,"2231 Crystal Dr, Arlington, Virginia, 22202",VA,1300,9/12/2007,2550064,0,105,5,112,0,N,,,,,C,1,7505,64,73,74,0,2,0,0,8,0,0,0,1000,1000,0,0,0,0,0,0,,,,599,0,,0,,,NNN,,,N,,,17,10,34,,41,2,10,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,8,,0,0,,,0,0,0,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,2231,,CRYSTAL,DR,,,Arlington,VA,22202,,245,2231 CRYSTAL DR,1,,,51013103402,Census Tract 1034.02,1129086,0,38.856846,-77.0497298
-77.05411646,38.86255771,-77.05411646,38.86255771,151,M,100,A,"1201 S Eads St, Arlington, Virginia, 22202",VA,1300,1/5/2011,50011,0,,5,111,0,1,,,,,B,1,7504,51,63,74,0,11,2,0,30,3,0,0,1000,500,0,0,0,0,0,0,,,,429,1,,1,,,NNN,,,N,,,72,61,70,,50,2,11,,1,0,,,,,,,0,1,NNN,N,NNN,0,0,,,,,,,,,,,,,0,6,2,0,0,,,0,0,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1201,S,EADS,ST,,#1010,Arlington,VA,22202,,176,1201 S EADS ST,1,,,51013103503,Census Tract 1035.03,200883,0,38.8607388,-77.0534309
-77.06226655,38.84522509,-77.06226655,38.84522509,152,M,100,A,"3207 S Glebe Rd, Arlington, Virginia, 22202",VA,1300,9/15/2011,2580048,0,,5,111,0,N,,,,,B,1,7509,11,73,75,0,12,0,0,20,0,0,0,30000,10000,0,0,0,0,0,0,U,,,419,1,,0,,,NNN,,,N,,,24,81,76,,31,2,53,58,3,0,,,,,,,70,1,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,150,2,2,0,0,0,0,,76,,N,,,,,,N,0,0,0,,,1,3207,S,GLEBE,RD,,,Arlington,VA,22202,,285,3207 S GLEBE RD,1,,,51013103700,Census Tract 1037,1464085,0,38.8503574,-77.0637772
-77.11145861,38.88213268,-77.11145861,38.88213268,153,M,92.43,A,"4230 N Fairfax Dr, Arlington, Virginia, 22203",VA,1300,7/25/2008,2070021,0,102,5,112,0,2,,,,,B,1,7207,10,0,0,0,11,3,0,26,6,0,0,0,0,0,0,0,0,0,0,U,,,174,0,,0,,,NNN,,,N,,,91,11,72,,50,2,36,55,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,7,,0,0,,,0,0,0,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,4230,,FAIRFAX,DR,,,Arlington,VA,22203,,203,4230 FAIRFAX DR,1,,,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.10911602,38.87429601,-77.10911602,38.87429601,154,M,100,A,"415 N Thomas St, Arlington, Virginia, 22203",VA,1300,9/6/2008,2500110,0,102,5,111,0,N,,,,,C,1,7203,12,21,31,0,9,2,0,29,4,0,0,200,800,0,0,0,0,0,0,,,,429,4,,0,,,NNN,,,N,,,24,12,76,,27,2,14,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,500,1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,415,N,THOMAS,ST,,3,Arlington,VA,22203,,247,415 N THOMAS ST,1,,,51013102001,Census Tract 1020.01,211057,0,38.8754073,-77.1106156
-77.11361684,38.87975667,-77.11361684,38.87975667,155,M,100,A,"750 N Glebe Rd, Arlington, Virginia, 22203",VA,1300,10/7/2009,2800065,0,102,5,111,0,N,,,,,C,1,7207,11,0,0,0,9,2,0,26,3,0,0,500,1000,0,0,0,0,0,0,,,,579,0,,0,,,NNN,,,N,,,1,UU,51,,68,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,0,,0,0,,,0,0,0,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,750,N,GLEBE,RD,,,Arlington,VA,22203,,224,750 N GLEBE RD,1,,,51013101300,Census Tract 1013,2467154,0,38.8738561,-77.1227747
-77.10335807,38.87024689,-77.10335807,38.87024689,156,M,100,A,"3911 Cathedral Ln, Arlington, Virginia, 22203",VA,1300,2/28/2009,590072,0,101,5,111,0,2,,,,,B,1,7101,11,45,73,0,11,2,0,33,3,0,0,1000,500,0,0,0,0,0,0,,,,131,0,,0,,,NNN,,,N,,,24,12,51,,54,2,12,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,20,1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3911,,CATHEDRAL,LN,,,Arlington,VA,22203,,212,3911 CATHEDRAL LN,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.08439036,38.84484484,-77.08439036,38.84484484,157,M,82.53,A,"2651 S Shirlington Rd, Arlington, Virginia, 22206",VA,1300,7/27/2006,2080025,0,109,5,111,0,N,,,,,B,1,7905,11,73,74,0,8,3,0,24,7,0,0,40000,10000,0,0,0,0,0,0,,,,800,0,,0,,,NNN,,,N,,,40,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,U,2,0,,,2500,2,4,0,0,0,0,,UU,,N,,,,,,N,0,0,0,,,1,2651,,SHIRLINGTON,RD,,,Arlington,VA,22202,,308,2651 SHIRLINGTON RD,1,,,51013103100,Census Tract 1031,1911622,0,38.8511788,-77.0829687
-77.11078337,38.86988046,-77.11078337,38.86988046,158,M,100,A,"4435 N Pershing Dr, Arlington, Virginia, 22203",VA,1300,2/13/2010,440021,0,101,5,111,0,2,,,,,A,1,7121,11,12,21,0,11,11,0,35,20,0,0,1,1,0,0,0,0,0,2,,,,459,1,,1,,,NNN,,,N,,,21,60,31,,71,2,UU,,7,0,,,,,,,80,2,NNN,N,134,213,622,,,,,,,,,,,,,0,1,2,6,1,,,500,3,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,4435,N,PERSHING,DR,,313,Arlington,VA,22203,,285,4435 N PERSHING DR,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.10323017,38.88135604,-77.10323017,38.88135604,159,M,100,A,"738 N Nelson St, Arlington, Virginia, 22203",VA,1300,10/23/2008,2970017,0,104,5,111,0,2,,,,,B,1,7406,10,11,12,0,8,2,0,26,3,0,0,0,0,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,1,,,240,2,2,1,0,0,0,,,,1,1,U,3,,U,N,0,0,0,,,1,738,N,NELSON,ST,N,,Arlington,VA,22203,,266,738 N NELSON ST N,1,,,51013102002,Census Tract 1020.02,179739,0,38.8785979,-77.1050493
-77.11520468,38.88102879,-77.11520468,38.88102879,160,M,100,A,"901 N Glebe Rd, Arlington, Virginia, 22203",VA,1300,3/26/2010,850034,0,102,5,111,0,2,,,,,A,1,7218,11,12,51,0,12,2,0,34,3,0,0,8000,0,0,0,0,0,0,0,2,,,599,0,,0,,,NNN,,,N,,,47,10,62,,51,5,UU,,N,0,,,,,,,0,0,NNN,3,412,425,0,11,NI,Unknown mobile property,2003,KYA 854,MD,JN1DA31D43T511881,,,,,,0,1,2,12,5,,,10000,-4,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,901,N,GLEBE,RD,,,Arlington,VA,22203,,190,901 N GLEBE RD,1,,,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.10302852,38.87317945,-77.10302852,38.87317945,161,M,100,A,"209 N Piedmont St, Arlington, Virginia, 22203",VA,1300,3/26/2006,850043,0,101,5,111,0,1,,,,,c,1,7101,10,12,51,0,7,2,0,19,3,0,0,800,100,0,0,0,0,0,0,,,,429,4,,0,,,NNN,,,N,,,24,12,25,,99,3,20,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,12,1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,209,N,PIEDMONT,ST,,1,Arlington,VA,22203,,221,209 N PIEDMONT ST,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.11204051,38.87753738,-77.11204051,38.87753738,162,M,100,A,"4300 N Carlin Springs Rd, Arlington, Virginia, 22203",VA,1300,5/21/2011,1410028,0,,5,111,0,2,,,,,B,1,7203,21,73,74,0,16,8,0,45,18,0,0,300000,100000,0,0,0,0,0,0,,,,429,2,,0,,,NNN,,,N,,,24,11,65,,11,2,23,52,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,3,0,,,40000,3,2,0,0,0,0,,,,1,1,2,2,1,,N,0,0,0,,,1,4300,N,CARLIN SPRINGS,RD,,,Arlington,VA,22203,,189,4300 N CARLIN SPRINGS RD,1,,,51013102001,Census Tract 1020.01,211057,0,38.8754073,-77.1106156
-77.11959142,38.87305385,-77.11959142,38.87305385,163,M,100,A,"5118 N Carlin Springs Rd, Arlington, Virginia, 22203",VA,1300,6/1/2011,1520002,0,,5,111,0,1,,,,,C,1,7205,11,12,21,0,17,4,0,42,7,0,0,700000,110000,0,0,0,0,4,1,2,,,400,1,,0,,,NNN,,,N,,,93,UU,UU,,UU,5,UU,,1,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,1200,1,4,0,0,0,0,,,UU,N,,,,,,N,0,0,0,,,1,5118,N,CARLIN SPRINGS,RD,,,Arlington,VA,22203,,306,5118 N CARLIN SPRINGS RD,1,,,51013101300,Census Tract 1013,2467154,0,38.8738561,-77.1227747
-77.11050567,38.8817674,-77.11050567,38.8817674,164,M,100,A,"950 N Stafford St, Arlington, Virginia, 22203",VA,1300,2/4/2012,350031,0,102,5,111,0,N,,,,,B,1,7207,10,0,0,0,1,0,0,4,0,0,0,500,0,0,0,0,0,0,0,,,,449,1,,0,,,NNN,,,N,,,26,13,0,,41,3,33,,N,0,,,,,,,0,0,145,N,NNN,0,0,,,,,,,,,,,,10,2,1,2,25,3,,,1000,-2,1,0,0,0,0,,,,1,1,2,2,1,,1,1,3,0,,,1,950,N,STAFFORD,ST,,,Arlington,VA,22203,,382,950 N STAFFORD ST,1,,,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.10496435,38.88079603,-77.10496435,38.88079603,165,M,100,A,"3821 Wilson Blvd, Arlington, Virginia, 22203",VA,1300,6/2/2009,1530078,0,104,5,111,0,N,,,,,A,1,7406,21,51,73,0,10,2,0,30,3,0,0,1000,1000,0,0,0,0,0,0,,,,459,1,,0,,,NNN,,,N,,,14,13,81,,41,5,30,,5,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,9,2,,,600,9,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3821,,WILSON BL,,,917,Arlington,VA,22203,,167,3821 WILSON BL,1,,,51013101404,Census Tract 1014.04,309820,0,38.8828965,-77.1051082
-77.10694167,38.88236313,-77.10694167,38.88236313,166,M,82.53,A,"3900 N Fairfax Dr, Arlington, Virginia, 22201",VA,1300,4/26/2012,1170040,0,104,5,111,0,1,,,,,C,1,7410,11,12,51,0,11,3,0,33,5,0,0,200,20,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,24,41,14,,66,2,25,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,12,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3900,,FAIRFAX,DR,,#500,Arlington,VA,22203,,281,3900 FAIRFAX DR,1,,,51013101404,Census Tract 1014.04,309820,0,38.8828965,-77.1051082
-77.11791485,38.87776207,-77.11791485,38.87776207,167,M,100,A,"727 N Albemarle St, Arlington, Virginia, 22203",VA,1300,4/21/2013,1110032,0,102,5,111,0,N,,,,,C,1,7208,10,12,21,0,10,2,0,30,3,0,0,4000,2000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,21,60,UU,,UU,2,11,,3,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,120,2,2,0,0,0,0,,32,71,N,,,,,,N,0,0,0,,,1,727,N,ALBEMARLE,ST,,,Arlington,VA,22203,,150,727 N ALBEMARLE ST,1,,,51013101300,Census Tract 1013,2467154,0,38.8738561,-77.1227747
-77.10464978,38.87101777,-77.10464978,38.87101777,168,M,100,A,"110 N Thomas St, Arlington, Virginia, 22203",VA,1300,11/14/2012,3190004,0,101,5,111,0,1,,,,,A,1,7121,11,12,21,0,8,0,0,25,0,0,0,3000,500,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,62,10,14,,65,3,20,,1,0,,,,,,,0,0,151,N,NNN,0,0,,,,,,,,,,,,10,2,1,2,3,0,,,900,3,1,0,0,0,0,,,,1,1,1,2,1,,N,0,0,0,,,1,110,N,THOMAS,ST,,5,Arlington,VA,22203,,247,110 N THOMAS ST,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.10663516,38.88217416,-77.10663516,38.88217416,169,M,90.1,A,"901 N Pollard St, Arlington, Virginia, 22201",VA,1300,10/25/2013,2980054,0,104,5,111,0,N,,,,,A,1,7410,10,11,12,0,10,2,0,27,3,0,0,1500,250,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,25,10,UU,,UU,U,12,UU,3,0,,,,,,,0,0,854,N,NNN,0,0,,,,,,,,,,,,11,1,1,2,20,0,,,10,2,2,0,0,0,0,,UU,UU,N,,,,,,N,0,0,0,,,1,901,N,POLLARD,ST,,214,Arlington,VA,22203,,191,901 N POLLARD ST,1,,,51013101404,Census Tract 1014.04,309820,0,38.8828965,-77.1051082
-77.12179228,38.87204675,-77.12179228,38.87204675,170,M,100,A,"333 N Greenbrier St, Arlington, Virginia, 22203",VA,1300,11/15/2013,3190068,0,102,5,111,0,2,,,,,B,2,7205,11,0,0,0,13,3,0,33,4,0,0,20000,10000,0,0,0,0,1,0,,,,419,1,,0,,,NNN,,,N,,,72,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,625,1,2,0,0,0,0,,UU,UU,1,U,U,3,,0,N,0,0,0,,,1,333,N,GREENBRIER ST,,,,Arlington,VA,22203,,304,333 N GREENBRIER ST,1,,,51013101300,Census Tract 1013,2467154,0,38.8738561,-77.1227747
-77.06714646,38.84706874,-77.06714646,38.84706874,171,M,90.1,A,"2709 S Lang St, Arlington, Virginia, 22206",VA,1300,6/25/2006,1760146,0,105,5,111,0,1,,,,,B,1,7512,11,12,73,0,15,2,0,33,4,0,0,125000,75000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,47,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,15,-1,4,0,0,0,0,,UU,UU,N,,,,,,N,0,0,0,,,1,2709,S,LANG,ST,,,Arlington,VA,22202,,461,2709 S LANG ST,1,,,51013103700,Census Tract 1037,1464085,0,38.8503574,-77.0637772
-77.10381553,38.88075685,-77.10381553,38.88075685,172,M,100,A,"727 N Oakland St, Arlington, Virginia, 22203",VA,1300,7/18/2013,1990080,0,104,5,112,0,1,,,,,A,1,7406,11,12,51,0,11,2,0,34,3,0,0,5,0,0,0,0,0,0,0,,,,429,2,,0,,,NNN,,,N,,,UU,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,0,U,5,0,,,100,1,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,727,N,OAKLAND,ST,,1,Arlington,VA,22203,,211,727 N OAKLAND ST,1,,,51013102002,Census Tract 1020.02,179739,0,38.8785979,-77.1050493
-77.11178816,38.88210272,-77.11178816,38.88210272,173,M,92.43,A,"4250 N Fairfax Dr, Arlington, Virginia, 22203",VA,1300,6/30/2006,1810061,0,102,5,111,0,1,,,,,b,2,7207,10,12,82,0,13,6,0,35,11,0,0,250000,750000,0,0,0,0,0,0,,,,599,0,,0,,,NNN,,,N,,,1,UU,UU,,UU,5,30,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,14,2,,,500,14,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,4250,,FAIRFAX,DR,,,Arlington,VA,22203,,248,4250 FAIRFAX DR,1,,,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.11669228,38.89822775,-77.11669228,38.89822775,174,M,90.1,A,"4385 Lee Hwy, Arlington, Virginia, 22207",VA,1300,2/17/2007,480018,0,103,5,111,0,N,,,,,C,2,7308,11,12,21,0,12,3,0,32,4,0,0,50000,0,0,0,0,0,0,0,1,,,429,3,,1,,,NNN,,,N,,,24,UU,UU,,UU,5,UU,,1,0,,,,,,,0,0,NNN,N,436,452,0,,,,,,,,,,,,,0,1,2,3,0,,,0,3,4,0,3,0,0,,UU,,1,1,1,2,1,,N,0,0,0,,,1,4385,,LEE,HW,,8,Arlington,VA,22203,,174,4385 LEE HW,1,,,51013100700,Census Tract 1007,1555999,0,38.8907132,-77.1205881
-77.11648717,38.87819763,-77.11648717,38.87819763,175,M,100,A,"4615 7th Rd N, Arlington, Virginia, 22203",VA,1300,2/27/2007,580038,0,102,5,111,0,N,,,,,A,1,7208,75,86,0,0,7,2,0,25,3,0,0,0,0,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,25,69,14,,64,2,12,13,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,1,1,0,,,1,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,4615,,7TH,RD,N,,Arlington,VA,22203,,263,4615 7TH RD N,1,,,51013101300,Census Tract 1013,2467154,0,38.8738561,-77.1227747
-77.11078337,38.86988046,-77.11078337,38.86988046,176,M,100,A,"4435 N Pershing Dr, Arlington, Virginia, 22203",VA,1300,3/18/2007,770050,0,101,5,111,0,2,,,,,B,1,7121,12,21,31,0,9,3,0,23,6,0,0,0,5000,0,0,0,0,0,0,1,,,459,1,,0,,,NNN,,,N,,,24,12,76,,27,2,NN,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,6,0,,,600,6,2,1,0,0,0,,0,30,1,1,4,2,1,,N,0,0,0,,,1,4435,N,PERSHING,DR,,,Arlington,VA,22203,,244,4435 N PERSHING DR,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.12439989,38.87255722,-77.12439989,38.87255722,177,M,100,A,"5331 5th St N, Arlington, Virginia, 22203",VA,1300,5/6/2009,1260021,0,ST0,5,111,0,2,,,,,A,1,7209,11,12,73,0,11,1,0,31,1,0,0,20000,10000,0,0,0,0,0,0,U,,,419,1,,1,,,NNN,,,N,,,21,UU,UU,,UU,5,UU,,4,0,,,,,,,0,1,NNN,N,311,412,0,,,,,,,,,,,,,0,1,2,1,0,,,324,1,4,0,0,0,0,,UU,0,N,,,,,,N,0,0,0,,,1,5331,,5TH,ST,N,,Arlington,VA,22203,,375,5331 5TH ST N,1,,,51013101300,Census Tract 1013,2467154,0,38.8738561,-77.1227747
-77.11118552,38.88790907,-77.11118552,38.88790907,178,M,90.1,A,"1314 N Stafford St, Arlington, Virginia, 22201",VA,1300,8/29/2005,2410015,0,102,5,111,0,N,,,,,a,1,7212,10,73,74,0,14,4,0,46,6,0,0,25000,25000,0,0,0,0,0,0,,,,419,1,,0,,,NNN,,,N,,,14,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,1000,1,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,1314,N,STAFFORD,ST,,,Arlington,VA,22203,,259,1314 N STAFFORD ST,1,,,51013101402,Census Tract 1014.02,462915,0,38.8857512,-77.112413
-77.11078337,38.86988046,-77.11078337,38.86988046,179,M,100,A,"4435 N Pershing Dr, Arlington, Virginia, 22203",VA,1300,5/27/2007,1470077,0,101,5,111,0,N,,,,,c,1,7121,11,12,63,0,4,0,0,12,0,0,0,200,5,0,0,0,0,0,0,,,,429,240,,0,,,NNN,,,N,,,92,0,72,,54,4,55,66,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,8,0,,,5000,1,1,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,4435,N,PERSHING,DR,,,Arlington,VA,22203,,369,4435 N PERSHING DR,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.10558774,38.87579397,-77.10558774,38.87579397,180,M,100,A,"3904 4th St N, Arlington, Virginia, 22203",VA,1300,3/21/2009,800041,0,101,5,111,0,N,,,,,C,1,7102,11,12,51,0,11,2,0,33,3,0,0,100,100,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,62,11,65,,10,2,12,,3,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,120,1,3,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,3904,,4TH,ST,N,,Arlington,VA,22203,,322,3904 4TH ST N,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.10527432,38.87401485,-77.10527432,38.87401485,181,M,100,A,"305 N Glebe Rd, Arlington, Virginia, 22203",VA,1300,7/11/2007,1920018,0,101,5,111,0,1,,,,,c,1,7101,11,12,86,0,11,1,0,44,2,0,0,0,0,0,0,0,0,0,0,,,,161,0,,0,,,NNN,,,N,,,24,81,UU,,UU,2,55,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,20,1,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,305,N,GLEBE,RD,,,Arlington,VA,22203,,266,305 N GLEBE RD,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.11046535,38.88200477,-77.11046535,38.88200477,182,M,100,A,"935 N Stafford St, Arlington, Virginia, 22203",VA,1300,9/26/2007,2690014,0,102,5,111,0,N,,,,,C,1,7207,11,12,85,0,10,1,0,27,3,0,0,2000,200,0,0,0,0,0,0,,,,161,0,,0,,,NNN,,,N,,,24,11,76,,31,2,55,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,0,,,0,1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,935,N,STAFFORD,ST,,,Arlington,VA,22203,,231,935 N STAFFORD ST,1,,,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.10762612,38.88032936,-77.10762612,38.88032936,183,M,100,A,"818 N Quincy St, Arlington, Virginia, 22203",VA,1300,1/22/2008,220039,0,104,5,111,0,2,,,,,B,1,7410,11,21,51,0,11,1,0,29,2,0,0,0,5000,0,0,0,0,0,0,,,,981,0,,0,,,NNN,,,N,,,63,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,1,20,1,,,40000,-1,2,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,818,N,QUINCY,ST,,,Arlington,VA,22203,,233,818 N QUINCY ST,1,,,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
-77.12017217,38.8733569,-77.12017217,38.8733569,184,M,100,A,"401 N Frederick St, Arlington, Virginia, 22203",VA,1300,1/28/2008,280014,0,102,5,111,0,1,,,,,A,1,7205,11,12,21,0,11,2,0,25,3,0,0,100000,80000,0,0,0,0,0,1,U,,,419,1,,0,,,NNN,,,N,,,71,UU,UU,,UU,5,UU,,N,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,2,1,,,0,1,4,0,0,0,0,,,,N,,,,,,N,0,0,0,,,1,401,N,FREDERICK,ST,,,Arlington,VA,22203,,277,401 N FREDERICK ST,1,,,51013101300,Census Tract 1013,2467154,0,38.8738561,-77.1227747
-77.10438936,38.8708069,-77.10438936,38.8708069,185,M,100,A,"102 N Thomas St, Arlington, Virginia, 22203",VA,1300,3/2/2008,620010,0,101,5,111,0,N,,,,,C,1,7121,31,32,33,0,9,2,0,26,3,0,0,1500,200,0,0,0,0,0,0,1,,,429,4,,0,,,NNN,,,N,,,25,61,34,,71,2,11,,2,0,,,,,,,0,0,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,1,0,,,0,1,2,0,0,0,0,,,,1,1,2,2,1,,N,0,0,0,,,1,102,N,THOMAS,ST,,4,Arlington,VA,22203,,260,102 N THOMAS ST,1,,,51013102003,Census Tract 1020.03,592528,0,38.8719267,-77.1066209
-77.1080928,38.88120739,-77.1080928,38.88120739,186,M,100,A,"4001 9th St N, Arlington, Virginia, 22203",VA,1300,2/25/2007,560001,0,104,5,111,0,N,,,,,C,1,7410,86,0,0,0,2,0,0,7,0,0,0,700,100,0,0,0,0,0,0,,,,429,1,,0,,,NNN,,,N,,,24,10,51,,41,2,12,,1,2,,,,,,,35,1,NNN,N,NNN,0,0,,,,,,,,,,,,,0,1,2,6,0,,,0,6,2,0,0,0,0,,,,1,1,2,2,1,,N,0,0,0,,,1,4001,,9TH,ST,N,609,Arlington,VA,22203,,318,4001 9TH ST N,1,,,51013101403,Census Tract 1014.03,304612,0,38.8806395,-77.1105546
